ID,Gender,Type,WFH,Designation,Resource,Fatigue,Burn,Days
fffe3400350038003800,Female,Service,Yes,3,7,NA,0.76,208
fffe3300390036003600,Male,Service,No,2,5,NA,0.78,261
fffe31003200310033003400,Female,Service,No,2,3,3.6,0.29,37
fffe31003400330035003600,Male,Service,No,3,7,7.1,0.51,53
fffe31003000360039003400,Female,Service,No,5,NA,NA,1,222
fffe3400310032003000,Male,Service,No,2,4,6.1,0.51,150
fffe3100350036003200,Male,Service,No,2,6,7.4,0.56,348
fffe32003300380034003500,Male,Service,Yes,0,1,1.6,0.13,261
fffe3800310032003500,Male,Product,Yes,2,3,4,0.27,153
fffe33003000370032003500,Male,Service,No,3,7,6.1,0.58,352
fffe3100350035003500,Male,Product,No,2,6,6.3,0.6,82
fffe31003100390034003500,Male,Service,No,2,5,5.9,0.55,227
fffe31003300320038003200,Male,Product,Yes,2,3,3.1,0.19,100
fffe31003200350032003900,Male,Service,Yes,2,5,6,0.45,50
fffe3800340030003600,Female,Product,Yes,3,NA,8.6,0.68,64
fffe32003900310039003700,Female,Service,No,3,7,7,0.64,350
fffe3600390031003000,Female,Service,Yes,4,9,9,0.74,175
fffe33003200380038003300,Male,Service,Yes,3,5,6.7,0.46,4
fffe33003300380032003300,Male,Service,No,3,5,6.3,0.51,342
fffe3200350033003700,Male,Product,No,1,2,2.8,0.08,9
fffe3800330039003800,Male,Product,No,3,5,NA,0.51,273
fffe31003000330039003500,Male,Service,Yes,2,3,5.3,0.43,163
fffe3900330031003400,Male,Product,Yes,2,3,2.4,0.18,219
fffe31003800350034003100,Female,Service,Yes,3,5,6.9,0.69,142
fffe33003400340032003500,Female,Product,Yes,3,5,6.6,0.48,31
fffe31003900,Female,Service,Yes,1,3,4.4,0.36,154
fffe32003800390030003000,Female,Service,Yes,1,3,5.4,0.47,125
fffe32003900300037003700,Male,Service,No,1,1,1.2,0.06,226
fffe3100330037003500,Female,Service,No,3,5,8.2,0.66,136
fffe3100380035003000,Female,Service,Yes,3,NA,6.9,0.49,198
fffe320039003900,Female,Service,Yes,1,1,3.5,0.29,255
fffe32003400330030003500,Female,Service,Yes,3,4,6,0.48,38
fffe32003000360033003500,Male,Product,Yes,3,6,5.6,0.42,312
fffe32003400380038003300,Female,Service,Yes,3,5,5.6,0.33,162
fffe3600360030003700,Male,Product,Yes,3,6,5,0.33,193
fffe3900300035003700,Male,Service,No,3,7,7.2,0.64,116
fffe3300370033003400,Female,Product,No,4,9,8.8,0.72,39
fffe32003600380036003200,Female,Product,Yes,2,5,4.7,0.39,190
fffe33003100390037003000,Female,Service,No,1,3,6.7,0.45,6
fffe33003100370037003800,Female,Product,No,2,5,7.3,0.63,263
fffe33003000330037003700,Female,Service,Yes,3,4,5.8,0.45,41
fffe32003500300036003600,Male,Service,No,5,8,8.4,0.72,363
fffe31003300340034003900,Male,Product,No,3,8,8.9,0.71,191
fffe3400360032003500,Male,Product,Yes,2,5,4.1,0.35,46
fffe32003000330030003800,Female,Service,Yes,2,4,5.3,0.43,100
fffe31003600350037003100,Male,Product,No,3,8,7.3,0.71,229
fffe32003500340030003700,Male,Service,Yes,1,2,4.4,0.24,210
fffe32003700320034003400,Male,Service,Yes,4,7,6.2,0.57,230
fffe32003300360034003900,Female,Service,Yes,4,7,7.8,0.65,160
fffe32003800350031003900,Female,Product,Yes,2,2,4.3,0.2,335
fffe32003700350037003700,Female,Product,Yes,3,6,6.8,0.47,306
fffe33003100340030003400,Female,Service,No,3,5,7,0.47,138
fffe3400330038003000,Female,Product,No,2,4,6.7,0.57,29
fffe31003100330036003500,Male,Service,No,4,9,8.3,0.78,60
fffe32003500320037003200,Female,Service,Yes,3,4,7.1,0.49,238
fffe31003000380036003700,Female,Service,No,2,6,NA,0.72,113
fffe32003600330032003100,Male,Service,No,3,6,6,0.43,34
fffe31003600360036003800,Female,Service,No,4,8,7.8,0.59,360
fffe31003700310038003500,Female,Service,Yes,1,4,5,0.46,282
fffe32003500320031003900,Female,Service,Yes,1,3,5.7,0.42,109
fffe3800320037003200,Female,Service,No,2,4,5.1,0.33,105
fffe3100350036003100,Female,Product,Yes,1,NA,3.9,0.25,225
fffe33003200330037003500,Female,Product,Yes,3,5,5.8,0.39,328
fffe32003300340039003500,Male,Service,No,3,6,6.9,0.55,315
fffe31003000380038003800,Male,Service,Yes,3,7,7.5,0.54,112
fffe32003400330037003900,Female,Service,Yes,2,3,4.3,0.24,190
fffe3200360031003600,Male,Service,Yes,3,5,6.4,0.5,52
fffe31003400370036003500,Female,Service,No,3,5,6.1,0.48,303
fffe3700340033003200,Male,Product,No,3,7,NA,0.52,163
fffe31003500390031003700,Female,Service,No,4,7,9,0.81,287
fffe31003900360039003400,Female,Service,No,4,6,7.3,0.61,1
fffe31003000330031003700,Female,Service,No,2,5,8.1,0.65,140
fffe33003100310031003000,Male,Product,Yes,1,4,6.5,0.49,178
fffe32003400340035003800,Female,Service,No,3,7,6.3,0.52,113
fffe32003500310035003000,Female,Service,No,0,1,2.1,0.07,28
fffe31003100320033003500,Female,Service,Yes,0,2,2.8,0.22,238
fffe3100390039003600,Female,Service,Yes,1,2,4.1,0.19,116
fffe3800370039003500,Female,Service,Yes,2,3,NA,0.35,303
fffe32003300380032003600,Male,Product,No,2,4,4.2,0.35,318
fffe390039003700,Female,Service,Yes,1,NA,4.2,0.31,285
fffe33003300310038003100,Female,Service,No,5,9,9,0.83,115
fffe31003300330033003400,Male,Service,Yes,4,7,7.2,0.51,202
fffe32003300380038003300,Female,Service,No,2,3,6.2,0.43,118
fffe31003700390036003600,Male,Service,Yes,2,5,6.5,0.48,6
fffe32003500310037003400,Female,Service,Yes,3,5,5.9,0.49,30
fffe3700320034003600,Female,Product,No,3,NA,NA,0.56,232
fffe3600360037003300,Female,Service,No,2,5,7.2,0.67,207
fffe3100360034003500,Female,Product,No,2,5,6.5,0.51,144
fffe32003200320031003300,Male,Product,Yes,1,3,NA,0.57,9
fffe31003200330030003100,Male,Product,No,1,5,6.4,0.51,114
fffe33003400370036003900,Female,Product,No,2,4,6.3,0.61,170
fffe33003200310037003700,Female,Product,No,2,6,7.8,0.61,122
fffe33003400380032003900,Female,Service,No,4,8,8.7,0.75,165
fffe32003700350035003100,Female,Service,Yes,3,7,7.2,0.52,131
fffe32003400320030003100,Male,Product,Yes,3,8,8.6,0.83,357
fffe31003200310037003400,Female,Service,Yes,1,2,3.1,0.26,235
fffe3600300030003800,Male,Service,Yes,2,4,NA,0.17,355
fffe3400360034003200,Female,Service,Yes,2,2,1,0.06,351
fffe32003400380033003500,Male,Service,No,4,8,8,0.72,133
fffe32003600350037003900,Male,Service,No,3,6,6.1,0.41,201
fffe33003000370035003000,Female,Service,Yes,3,5,5.3,0.47,363
fffe32003200350030003500,Male,Service,No,4,6,7.2,0.67,151
fffe32003500380030003600,Female,Service,No,2,7,7.9,0.72,244
fffe3900350037003100,Male,Service,No,1,3,6.3,0.54,304
fffe33003000320032003500,Male,Service,No,3,5,7.7,0.63,109
fffe3600370030003600,Male,Service,Yes,3,NA,6.5,0.63,76
fffe33003100370033003900,Female,Service,No,2,4,5.8,0.49,191
fffe33003000370031003400,Female,Product,No,3,6,7.3,0.5,355
fffe33003100390036003800,Female,Product,No,3,5,6.2,0.53,217
fffe3900380032003400,Male,Product,Yes,3,7,8.9,0.73,91
fffe32003000320030003800,Female,Service,No,2,4,7.6,0.62,347
fffe32003700370032003800,Female,Product,No,4,6,7.4,0.57,208
fffe31003200330035003700,Female,Product,No,3,7,8,0.7,73
fffe31003400340037003100,Male,Product,No,1,NA,7.5,0.53,300
fffe32003400340033003300,Female,Service,Yes,4,7,6.8,0.69,128
fffe33003200340035003200,Female,Service,Yes,3,4,5.9,0.4,177
fffe33003400380033003300,Male,Service,No,2,4,6.4,0.63,305
fffe32003000340030003900,Female,Service,Yes,1,4,4.3,0.35,41
fffe33003300390035003400,Male,Service,Yes,2,5,5.3,0.43,89
fffe31003500390032003400,Female,Service,Yes,4,8,8.9,0.84,328
fffe31003900310031003600,Female,Product,No,1,3,NA,0.26,150
fffe33003300380034003600,Male,Service,Yes,1,1,3.4,0.25,230
fffe3100380034003100,Male,Service,No,2,4,5.7,0.35,196
fffe3500390039003800,Female,Service,No,3,NA,NA,0.5,179
fffe31003200380034003900,Male,Service,No,1,1,2.1,0.17,310
fffe33003000310035003400,Male,Service,No,1,4,5.2,0.42,85
fffe3700310033003600,Female,Service,Yes,2,4,6.6,0.44,28
fffe32003500300039003200,Female,Service,Yes,1,3,5.5,0.39,29
fffe31003400370035003700,Male,Product,Yes,1,2,3.4,0.16,125
fffe32003500350039003600,Male,Product,No,2,5,5.4,0.33,132
fffe32003800340033003500,Female,Service,No,3,5,6.3,0.59,42
fffe32003300320036003300,Female,Service,No,4,6,7.4,0.66,208
fffe31003100390038003300,Male,Product,Yes,2,5,6.4,0.48,160
fffe31003300330030003600,Female,Product,Yes,3,6,4.8,0.43,174
fffe3900320033003700,Male,Product,Yes,2,4,4.7,0.4,138
fffe320031003500,Female,Service,No,3,7,NA,0.68,316
fffe32003100310038003100,Female,Service,No,2,4,3.6,0.22,181
fffe33003000340038003300,Male,Service,Yes,3,7,6.9,0.62,152
fffe33003100330039003000,Female,Product,Yes,1,3,5.5,0.31,298
fffe3300360035003900,Male,Service,Yes,3,5,5.9,0.42,168
fffe32003800330038003100,Female,Product,Yes,1,2,3.2,0.25,150
fffe3900340036003700,Female,Service,No,1,2,5.4,0.37,52
fffe33003000320032003800,Male,Product,Yes,2,3,5.3,0.47,253
fffe31003400310032003100,Male,Product,No,2,NA,4.4,0.26,241
fffe31003500340039003900,Female,Service,No,2,4,NA,0.6,31
fffe360036003400,Female,Product,Yes,1,3,4.6,0.37,37
fffe31003300330039003000,Male,Service,No,3,5,6.4,0.45,295
fffe32003400310030003200,Male,Product,No,3,6,6.6,0.61,121
fffe31003200340032003300,Female,Service,No,3,6,NA,0.55,315
fffe33003400310034003900,Female,Service,No,1,3,5.3,0.3,88
fffe33003000330036003100,Female,Service,Yes,5,10,8.5,0.74,77
fffe31003600340036003600,Male,Service,No,3,6,6.6,0.56,335
fffe3100380039003500,Female,Service,No,2,3,5.8,0.41,307
fffe32003200300035003300,Female,Product,No,3,5,5.3,0.43,360
fffe33003100330032003900,Female,Service,Yes,2,2,2.2,0.15,135
fffe3100350038003100,Female,Service,No,2,5,7.4,0.55,130
fffe32003300340036003600,Male,Product,No,2,5,7.3,0.53,155
fffe320039003300,Female,Service,Yes,3,6,7.4,0.61,109
fffe3700340038003700,Female,Service,No,2,5,7.3,0.65,148
fffe3300370033003500,Female,Service,Yes,4,7,NA,0.69,175
fffe31003700320039003300,Male,Service,Yes,2,2,2.8,0.18,311
fffe3400390033003500,Female,Product,Yes,1,1,4.3,0.23,187
fffe32003900360031003100,Male,Service,Yes,3,7,6.9,0.62,89
fffe32003200390039003700,Female,Service,No,4,7,9.9,0.86,7
fffe3200380037003300,Male,Service,Yes,2,3,6.2,0.45,300
fffe340038003100,Female,Service,No,4,7,7.5,0.56,171
fffe32003200350035003300,Female,Service,No,4,6,7.4,0.52,9
fffe3200370037003900,Male,Service,No,4,7,9.3,0.78,285
fffe31003900350032003200,Male,Service,No,1,1,3.2,0.21,74
fffe32003500340039003800,Female,Product,Yes,3,6,5.3,0.45,57
fffe32003400300038003000,Male,Product,Yes,4,9,9.7,0.99,34
fffe3700320036003000,Male,Service,Yes,1,3,5.1,0.43,282
fffe31003900390033003100,Female,Product,No,4,6,6.8,0.68,347
fffe3200360036003100,Female,Service,Yes,1,2,5.4,0.47,337
fffe3900380034003800,Female,Service,Yes,1,4,5.3,0.4,27
fffe32003100360039003000,Male,Service,No,4,9,9.2,1,150
fffe33003400340034003300,Male,Service,Yes,2,3,4.7,0.26,76
fffe32003900370031003300,Female,Product,Yes,3,4,5.1,0.37,314
fffe3200390036003100,Male,Service,No,3,6,7.4,0.73,170
fffe31003500330030003700,Female,Product,Yes,3,5,4.1,0.3,22
fffe32003900310030003700,Female,Product,Yes,2,4,4.7,0.33,364
fffe3200350039003300,Female,Product,Yes,2,4,3.6,0.31,191
fffe33003200380038003500,Male,Service,No,2,4,5.8,0.34,106
fffe32003000380035003800,Female,Product,No,3,NA,7.4,0.58,12
fffe32003500300038003300,Male,Product,Yes,2,3,5.8,0.36,110
fffe31003800340034003100,Male,Product,Yes,2,3,5.9,0.49,155
fffe31003000370034003200,Female,Service,Yes,3,7,7.7,0.7,44
fffe3500370035003500,Female,Service,Yes,3,NA,NA,0.37,285
fffe31003800360036003400,Male,Service,Yes,3,5,6.8,0.47,232
fffe31003600360034003400,Female,Product,No,3,5,5.7,0.46,144
fffe32003600340035003000,Male,Service,Yes,1,3,5.1,0.3,34
fffe32003400380032003800,Female,Product,Yes,1,1,1.1,0.09,224
fffe31003200330035003400,Male,Service,No,5,9,9.5,0.84,298
fffe33003400380036003500,Female,Product,Yes,3,5,6.2,0.46,218
fffe32003700320039003900,Male,Service,No,2,5,7.5,0.53,134
fffe3200330030003700,Female,Service,Yes,5,9,8.9,0.88,111
fffe3700340036003300,Male,Service,Yes,1,2,5.2,0.41,225
fffe31003100390037003400,Male,Service,Yes,3,4,7,0.48,186
fffe32003500310039003600,Female,Product,Yes,2,3,3.7,0.24,283
fffe32003000320032003600,Female,Product,No,3,6,NA,0.68,4
fffe31003100350037003000,Male,Service,No,2,3,4.4,0.37,262
fffe31003800390034003400,Male,Service,No,3,7,6.6,0.59,236
fffe3500340030003900,Male,Product,Yes,2,4,6,0.42,229
fffe32003300310034003600,Male,Service,No,3,4,6.8,0.49,30
fffe3600310030003700,Male,Service,No,3,5,6.3,0.61,81
fffe31003500390033003500,Female,Service,No,1,2,5.2,0.4,347
fffe3200350030003900,Male,Product,Yes,1,NA,0,0,323
fffe31003200360033003200,Female,Service,No,2,4,5.7,0.51,191
fffe31003700350031003700,Male,Service,No,2,6,7.7,0.57,100
fffe3200390034003800,Male,Service,Yes,3,6,6.9,0.56,286
fffe33003100350031003500,Male,Service,Yes,1,1,2.2,0.09,65
fffe33003200350037003200,Male,Service,No,2,4,6.9,0.54,12
fffe360032003100,Male,Service,No,4,7,7,0.66,261
fffe33003300370030003200,Female,Product,Yes,2,3,4.8,0.44,344
fffe3400360035003100,Male,Service,Yes,2,NA,6.4,0.4,7
fffe3700370036003400,Female,Service,Yes,0,1,NA,0.23,73
fffe3700320037003600,Male,Service,No,3,5,6.2,0.47,82
fffe31003000350031003700,Female,Product,Yes,2,NA,5.5,0.43,62
fffe340036003200,Female,Product,Yes,3,6,6.4,0.44,221
fffe32003900390038003800,Male,Service,Yes,2,4,4.7,0.36,347
fffe3500320038003200,Female,Service,No,1,2,2.9,0.11,110
fffe32003600310032003900,Male,Service,Yes,3,5,4.5,0.37,299
fffe31003000360038003900,Male,Product,No,2,4,7.1,0.51,195
fffe31003100340037003000,Female,Service,Yes,1,1,3.7,0.21,67
fffe33003300350030003300,Female,Service,Yes,4,9,7.4,0.74,263
fffe31003100370039003700,Female,Product,Yes,3,5,5.3,0.36,239
fffe32003700320030003600,Male,Service,Yes,4,7,8.2,0.7,362
fffe32003200390033003000,Male,Product,No,1,3,2.7,0.18,95
fffe3100310033003000,Male,Service,Yes,2,5,6.5,0.49,84
fffe31003300340033003100,Female,Product,No,3,6,5.3,0.43,13
fffe32003500330036003000,Male,Product,Yes,3,5,6,0.42,134
fffe33003100340035003900,Male,Product,Yes,2,6,6.7,0.51,317
fffe3700350033003100,Male,Service,No,3,5,7.8,0.62,33
fffe31003000330032003500,Male,Service,Yes,3,4,5.4,0.38,262
fffe31003600340033003300,Male,Service,No,2,NA,4.6,0.24,137
fffe31003200350032003700,Male,Service,Yes,2,6,7.4,0.68,207
fffe3600300033003400,Male,Product,Yes,3,NA,7.3,0.53,255
fffe3900310036003000,Female,Service,Yes,3,6,5.5,0.47,144
fffe32003400390038003000,Female,Service,Yes,3,5,6.8,0.48,290
fffe31003000330034003200,Male,Product,Yes,3,5,6.6,0.6,91
fffe31003800300035003700,Male,Service,Yes,2,6,7.3,0.55,205
fffe32003500300031003500,Male,Service,No,4,8,9.1,0.73,253
fffe32003300320035003600,Male,Service,No,3,7,6,0.51,109
fffe31003900330031003800,Female,Service,Yes,1,2,3.5,0.3,98
fffe3400360039003000,Female,Product,No,3,6,6.8,0.54,298
fffe31003000320030003000,Male,Product,No,3,6,6.4,0.62,337
fffe31003000370035003400,Female,Service,Yes,3,5,6.5,0.43,270
fffe32003000340034003800,Male,Service,No,3,4,3.8,0.29,3
fffe33003400380032003700,Male,Service,Yes,2,3,6.9,0.5,142
fffe33003100300039003700,Female,Service,Yes,1,2,4.8,0.39,1
fffe31003900300030003700,Male,Service,Yes,3,5,NA,0.47,183
fffe360030003800,Male,Product,No,3,7,8.6,0.74,81
fffe3100300030003900,Male,Product,Yes,2,1,2.7,0.08,343
fffe3800390035003700,Male,Service,No,1,4,6.4,0.51,6
fffe33003100340039003700,Male,Service,Yes,2,5,8.2,0.71,264
fffe33003300320036003300,Male,Service,Yes,0,1,2.5,0.16,271
fffe31003400300039003900,Female,Service,No,0,NA,2.8,0.11,286
fffe32003700340030003800,Female,Product,Yes,3,5,5.5,0.5,161
fffe32003700380034003800,Male,Product,No,2,4,5.8,0.4,56
fffe32003300300033003300,Male,Product,Yes,1,3,2.8,0.13,102
fffe33003200310038003600,Female,Service,No,3,6,8,0.73,319
fffe31003600350038003600,Male,Product,No,2,3,NA,0.5,9
fffe31003300380038003300,Female,Product,No,2,3,2.9,0.24,35
fffe32003000300033003800,Female,Product,Yes,3,7,7.3,0.55,159
fffe3700350035003700,Female,Service,No,3,NA,5.2,0.39,88
fffe31003000320033003700,Female,Product,No,2,5,NA,0.6,99
fffe31003500390037003800,Female,Service,Yes,3,5,NA,0.48,302
fffe3200340038003500,Female,Service,Yes,2,NA,NA,0.35,10
fffe33003400360033003500,Male,Service,No,3,6,6.3,0.6,298
fffe3100350036003300,Male,Service,Yes,1,3,4.6,0.34,175
fffe32003300320039003600,Male,Product,Yes,0,1,3.2,0.22,224
fffe32003400300031003200,Male,Product,Yes,2,4,7.7,0.65,359
fffe3300330032003300,Male,Product,Yes,3,NA,4.4,0.37,266
fffe33003200330036003500,Male,Service,Yes,3,5,6.1,0.42,38
fffe32003400390038003500,Female,Product,No,2,6,6,0.52,72
fffe31003000390030003300,Female,Service,No,3,5,6.1,0.47,305
fffe31003100350030003200,Female,Product,Yes,4,7,7.2,0.67,204
fffe3500320036003700,Female,Product,No,2,NA,5.2,0.38,350
fffe31003100320034003900,Male,Service,Yes,1,4,NA,0.36,121
fffe31003900360030003700,Male,Service,Yes,1,3,5.5,0.34,142
fffe33003300340030003900,Male,Service,No,2,5,5.4,0.45,244
fffe3700310038003500,Female,Service,Yes,1,3,NA,0.26,330
fffe33003100340039003800,Male,Service,Yes,3,6,6.1,0.47,41
fffe3100390030003900,Male,Service,No,2,3,3.4,0.23,338
fffe3700380036003900,Male,Service,Yes,2,NA,4.8,0.34,262
fffe33003200380035003600,Male,Service,No,1,3,5.9,0.35,9
fffe3500340038003800,Male,Product,Yes,1,3,5.3,0.3,310
fffe3700340032003000,Male,Product,Yes,1,2,5.4,0.39,139
fffe33003400390033003400,Female,Product,Yes,1,3,4,0.33,71
fffe31003800380037003400,Male,Service,No,2,4,4.4,0.36,291
fffe3100340033003200,Female,Product,No,4,8,7.7,0.72,216
fffe33003000370035003300,Female,Service,Yes,2,5,4.7,0.38,298
fffe31003600330031003100,Female,Service,Yes,3,6,6.6,0.47,360
fffe31003500300033003200,Male,Product,No,4,7,8.6,0.69,271
fffe3400300037003200,Male,Service,Yes,2,4,3.6,0.19,257
fffe33003000380031003500,Male,Service,Yes,2,4,5,0.45,302
fffe31003600330036003000,Female,Product,Yes,2,4,5.7,0.36,148
fffe31003400370031003000,Female,Product,Yes,3,NA,NA,0.45,220
fffe3400370033003200,Female,Service,No,3,5,NA,0.58,319
fffe32003400380034003200,Male,Service,No,3,7,6,0.51,4
fffe32003900360034003800,Male,Service,No,0,1,2.5,0.16,76
fffe32003000360031003800,Female,Product,Yes,1,1,1.5,0.12,226
fffe32003000330035003100,Male,Product,No,3,6,7.7,0.58,146
fffe3300330039003700,Female,Service,Yes,3,6,5.9,0.5,27
fffe320030003900,Female,Service,No,1,3,7.2,0.5,43
fffe33003100350039003700,Male,Service,Yes,2,3,3,0.23,161
fffe330035003300,Female,Service,No,4,6,8.4,0.67,151
fffe31003900350037003100,Female,Service,Yes,1,3,4.7,0.27,214
fffe32003600360033003300,Female,Product,Yes,2,3,4.1,0.29,130
fffe31003100390031003000,Female,Service,No,4,6,7.1,0.69,140
fffe32003500340036003800,Male,Service,No,4,6,6.8,0.53,118
fffe32003200300032003800,Male,Product,No,0,NA,NA,0.29,56
fffe32003400370038003800,Female,Service,Yes,3,5,5.3,0.39,309
fffe32003800380030003000,Female,Product,Yes,3,5,6.2,0.43,140
fffe3300310031003700,Female,Product,No,1,2,3.9,0.27,115
fffe31003300370032003400,Female,Service,No,2,4,4.1,0.33,340
fffe31003300310039003100,Male,Service,Yes,1,2,NA,0.07,99
fffe33003400380039003600,Male,Service,No,2,6,7.6,0.62,165
fffe32003300380037003100,Male,Service,No,1,2,6.3,0.46,219
fffe31003700390030003500,Female,Service,Yes,3,6,6.6,0.46,68
fffe31003300350031003000,Female,Product,Yes,3,6,NA,0.63,88
fffe32003000370038003500,Male,Product,No,3,5,7.7,0.68,12
fffe31003700370032003800,Male,Product,No,3,NA,NA,0.61,176
fffe32003900370036003300,Female,Service,Yes,3,5,5.6,0.43,326
fffe32003300320034003800,Male,Service,No,1,4,7.6,0.55,174
fffe31003000370034003500,Female,Service,No,2,6,8,0.69,141
fffe3800350033003700,Female,Service,No,2,6,7.4,0.56,252
fffe31003400370037003700,Female,Product,Yes,0,1,3.6,0.3,359
fffe31003500300036003700,Male,Service,No,2,5,6.2,0.56,364
fffe33003100340038003000,Male,Service,No,3,6,6.1,0.51,293
fffe31003800390039003800,Female,Service,No,4,8,9,0.93,289
fffe3800370037003500,Female,Service,Yes,1,3,3.2,0.26,179
fffe32003300340036003700,Female,Service,Yes,1,1,4.4,0.25,177
fffe3600370031003400,Female,Product,Yes,2,4,NA,0.41,171
fffe360036003300,Female,Service,Yes,2,4,6,0.42,6
fffe3200370038003500,Female,Product,No,1,NA,5.4,0.36,346
fffe32003800320036003400,Male,Service,Yes,0,2,4.1,0.23,122
fffe3500300032003200,Male,Product,Yes,2,4,5.6,0.4,277
fffe3200340037003900,Male,Service,Yes,2,4,5.1,0.3,23
fffe31003500350035003300,Female,Service,Yes,2,3,NA,0.4,128
fffe32003300340039003100,Male,Service,No,1,2,4.8,0.24,256
fffe32003600390035003100,Female,Service,No,4,8,9.1,0.79,224
fffe33003300320032003000,Male,Service,No,1,2,2.4,0.15,284
fffe3500390033003300,Female,Product,Yes,1,4,6,0.38,343
fffe3700330039003300,Male,Service,Yes,2,NA,3,0.25,149
fffe32003500360033003500,Male,Service,No,3,6,5.6,0.54,145
fffe31003700340038003800,Male,Product,No,0,NA,3.1,0.18,222
fffe39003200,Male,Product,Yes,1,3,3.4,0.28,320
fffe31003300300038003200,Female,Service,Yes,1,2,2.8,0.08,50
fffe31003900320035003300,Female,Service,No,2,NA,3.7,0.22,96
fffe33003000390039003900,Male,Service,No,3,7,8.1,0.71,18
fffe3200330037003400,Female,Product,Yes,2,4,6.7,0.45,146
fffe32003300340037003800,Female,Product,No,2,5,8.4,0.67,127
fffe31003100330031003300,Female,Product,Yes,1,2,4.1,0.35,286
fffe32003100310038003500,Male,Service,No,3,6,7.1,0.61,254
fffe31003500330034003000,Female,Product,Yes,1,3,3.2,0.26,341
fffe31003100390032003400,Female,Product,No,1,2,NA,0.13,116
fffe31003000390030003200,Female,Service,Yes,3,5,6.4,0.42,284
fffe32003200300032003400,Male,Service,Yes,2,4,4.4,0.33,236
fffe33003000360036003300,Male,Service,Yes,1,2,4.9,0.42,34
fffe32003900370039003600,Male,Product,No,2,5,6.7,0.63,155
fffe31003800360036003800,Male,Service,No,4,9,9,0.72,36
fffe3700310030003000,Male,Service,Yes,2,3,NA,0.46,145
fffe31003300310033003500,Female,Service,No,1,4,4.8,0.32,237
fffe33003300370037003200,Male,Service,No,2,6,6.4,0.61,51
fffe33003000390036003700,Female,Service,No,1,4,4.6,0.36,14
